,사용일,호선,역명,sta_no,상하선,time,count
2838,평일,3,수서,339,2,23,160.0
2839,평일,3,수서,339,2,24,52.8
2840,평일,3,신사,327,1,05,118.40000000000002
2841,평일,3,신사,327,1,06,157.60000000000002
2842,평일,3,신사,327,1,07,452.0
2843,평일,3,신사,327,1,08,841.6
2844,평일,3,신사,327,1,09,650.4000000000001
2845,평일,3,신사,327,1,10,581.6
2846,평일,3,신사,327,1,11,758.4
2847,평일,3,신사,327,1,12,884.0
2848,평일,3,신사,327,1,13,780.8
2849,평일,3,신사,327,1,14,880.0
2850,평일,3,신사,327,1,15,1027.1999999999998
2851,평일,3,신사,327,1,16,877.6
2852,평일,3,신사,327,1,17,1138.4
2853,평일,3,신사,327,1,18,1596.0
2854,평일,3,신사,327,1,19,1257.6
2855,평일,3,신사,327,1,20,822.4000000000001
2856,평일,3,신사,327,1,21,800.0
2857,평일,3,신사,327,1,22,860.8
2858,평일,3,신사,327,1,23,471.2
2859,평일,3,신사,327,1,24,180.8
2860,평일,3,신사,327,2,05,275.19999999999993
2861,평일,3,신사,327,2,06,495.2
2862,평일,3,신사,327,2,07,834.3999999999999
2863,평일,3,신사,327,2,08,1257.6
2864,평일,3,신사,327,2,09,796.8
2865,평일,3,신사,327,2,10,658.4
2866,평일,3,신사,327,2,11,647.2
2867,평일,3,신사,327,2,12,700.8
2868,평일,3,신사,327,2,13,972.0
2869,평일,3,신사,327,2,14,900.0
2870,평일,3,신사,327,2,15,881.5999999999999
2871,평일,3,신사,327,2,16,1250.4
2872,평일,3,신사,327,2,17,940.8000000000001
2873,평일,3,신사,327,2,18,1267.1999999999998
2874,평일,3,신사,327,2,19,905.6
2875,평일,3,신사,327,2,20,598.4000000000001
2876,평일,3,신사,327,2,21,656.0
2877,평일,3,신사,327,2,22,722.4
2878,평일,3,신사,327,2,23,484.79999999999995
2879,평일,3,신사,327,2,24,125.6
2880,평일,3,안국,318,1,05,297.6
2881,평일,3,안국,318,1,06,233.6
2882,평일,3,안국,318,1,07,325.6
2883,평일,3,안국,318,1,08,495.99999999999994
2884,평일,3,안국,318,1,09,417.6
2885,평일,3,안국,318,1,10,377.6
2886,평일,3,안국,318,1,11,480.0
2887,평일,3,안국,318,1,12,673.6
2888,평일,3,안국,318,1,13,660.8000000000001
2889,평일,3,안국,318,1,14,674.3999999999999
2890,평일,3,안국,318,1,15,1018.4
2891,평일,3,안국,318,1,16,879.2
2892,평일,3,안국,318,1,17,1221.6
2893,평일,3,안국,318,1,18,1671.2
2894,평일,3,안국,318,1,19,1384.8000000000002
2895,평일,3,안국,318,1,20,958.4
2896,평일,3,안국,318,1,21,937.6000000000001
2897,평일,3,안국,318,1,22,1038.4
2898,평일,3,안국,318,1,23,702.4000000000001
2899,평일,3,안국,318,1,24,311.20000000000005
2900,평일,3,안국,318,2,05,408.0
2901,평일,3,안국,318,2,06,623.2
2902,평일,3,안국,318,2,07,1204.0
2903,평일,3,안국,318,2,08,1838.4
2904,평일,3,안국,318,2,09,1210.3999999999999
2905,평일,3,안국,318,2,10,950.4000000000001
2906,평일,3,안국,318,2,11,828.8
2907,평일,3,안국,318,2,12,840.8
2908,평일,3,안국,318,2,13,1058.4
2909,평일,3,안국,318,2,14,811.1999999999999
2910,평일,3,안국,318,2,15,859.1999999999999
2911,평일,3,안국,318,2,16,1090.4
2912,평일,3,안국,318,2,17,767.1999999999999
2913,평일,3,안국,318,2,18,980.0
2914,평일,3,안국,318,2,19,553.6
2915,평일,3,안국,318,2,20,364.79999999999995
2916,평일,3,안국,318,2,21,426.4
2917,평일,3,안국,318,2,22,411.20000000000005
2918,평일,3,안국,318,2,23,230.40000000000003
2919,평일,3,안국,318,2,24,57.6
2920,평일,3,압구정,326,1,05,129.60000000000002
2921,평일,3,압구정,326,1,06,143.20000000000002
2922,평일,3,압구정,326,1,07,412.0
2923,평일,3,압구정,326,1,08,732.0
2924,평일,3,압구정,326,1,09,513.5999999999999
2925,평일,3,압구정,326,1,10,500.0
2926,평일,3,압구정,326,1,11,704.0
2927,평일,3,압구정,326,1,12,856.0
2928,평일,3,압구정,326,1,13,759.2
2929,평일,3,압구정,326,1,14,873.5999999999999
2930,평일,3,압구정,326,1,15,1093.6
2931,평일,3,압구정,326,1,16,887.2
2932,평일,3,압구정,326,1,17,1206.4
2933,평일,3,압구정,326,1,18,1708.0
2934,평일,3,압구정,326,1,19,1453.6
2935,평일,3,압구정,326,1,20,957.5999999999999
2936,평일,3,압구정,326,1,21,897.6000000000001
2937,평일,3,압구정,326,1,22,990.3999999999999
2938,평일,3,압구정,326,1,23,556.0
2939,평일,3,압구정,326,1,24,186.4
2940,평일,3,압구정,326,2,05,244.8
2941,평일,3,압구정,326,2,06,528.8
2942,평일,3,압구정,326,2,07,916.8000000000001
2943,평일,3,압구정,326,2,08,1388.8000000000002
2944,평일,3,압구정,326,2,09,946.3999999999999
2945,평일,3,압구정,326,2,10,745.5999999999999
2946,평일,3,압구정,326,2,11,685.6
2947,평일,3,압구정,326,2,12,724.0
2948,평일,3,압구정,326,2,13,980.8
2949,평일,3,압구정,326,2,14,893.5999999999999
2950,평일,3,압구정,326,2,15,890.4
2951,평일,3,압구정,326,2,16,1220.0
2952,평일,3,압구정,326,2,17,872.8
2953,평일,3,압구정,326,2,18,1192.8000000000002
2954,평일,3,압구정,326,2,19,817.5999999999999
2955,평일,3,압구정,326,2,20,517.5999999999999
2956,평일,3,압구정,326,2,21,530.4000000000001
2957,평일,3,압구정,326,2,22,570.4000000000001
2958,평일,3,압구정,326,2,23,393.6
2959,평일,3,압구정,326,2,24,111.2
2960,평일,3,약수,323,1,05,134.4
2961,평일,3,약수,323,1,06,148.8
2962,평일,3,약수,323,1,07,480.0
2963,평일,3,약수,323,1,08,826.4000000000001
2964,평일,3,약수,323,1,09,526.4
2965,평일,3,약수,323,1,10,489.59999999999997
2966,평일,3,약수,323,1,11,645.5999999999999
2967,평일,3,약수,323,1,12,793.6
2968,평일,3,약수,323,1,13,679.1999999999999
2969,평일,3,약수,323,1,14,724.8000000000001
2970,평일,3,약수,323,1,15,906.4000000000001
2971,평일,3,약수,323,1,16,719.2
2972,평일,3,약수,323,1,17,956.0
2973,평일,3,약수,323,1,18,1288.8000000000002
2974,평일,3,약수,323,1,19,1088.8000000000002
2975,평일,3,약수,323,1,20,705.6
2976,평일,3,약수,323,1,21,647.2
2977,평일,3,약수,323,1,22,720.8
2978,평일,3,약수,323,1,23,417.59999999999997
2979,평일,3,약수,323,1,24,205.60000000000002
2980,평일,3,약수,323,2,05,403.2
2981,평일,3,약수,323,2,06,532.8
2982,평일,3,약수,323,2,07,929.5999999999999
2983,평일,3,약수,323,2,08,1380.0
2984,평일,3,약수,323,2,09,1013.6000000000001
2985,평일,3,약수,323,2,10,761.6
2986,평일,3,약수,323,2,11,657.6000000000001
2987,평일,3,약수,323,2,12,725.6
2988,평일,3,약수,323,2,13,1011.1999999999998
2989,평일,3,약수,323,2,14,840.8000000000001
2990,평일,3,약수,323,2,15,881.5999999999999
2991,평일,3,약수,323,2,16,1171.2
2992,평일,3,약수,323,2,17,839.1999999999999
2993,평일,3,약수,323,2,18,1181.6
2994,평일,3,약수,323,2,19,732.8
2995,평일,3,약수,323,2,20,452.79999999999995
2996,평일,3,약수,323,2,21,510.4
2997,평일,3,약수,323,2,22,552.0
2998,평일,3,약수,323,2,23,376.0
2999,평일,3,약수,323,2,24,123.2
3000,평일,3,양재,332,1,05,120.0
3001,평일,3,양재,332,1,06,217.60000000000002
3002,평일,3,양재,332,1,07,629.6
3003,평일,3,양재,332,1,08,988.0
3004,평일,3,양재,332,1,09,656.8
3005,평일,3,양재,332,1,10,593.6
3006,평일,3,양재,332,1,11,692.8
3007,평일,3,양재,332,1,12,763.2
3008,평일,3,양재,332,1,13,581.5999999999999
3009,평일,3,양재,332,1,14,692.8
3010,평일,3,양재,332,1,15,695.2
3011,평일,3,양재,332,1,16,706.4
3012,평일,3,양재,332,1,17,910.3999999999999
3013,평일,3,양재,332,1,18,1285.6
3014,평일,3,양재,332,1,19,915.1999999999999
3015,평일,3,양재,332,1,20,524.0
3016,평일,3,양재,332,1,21,523.2
3017,평일,3,양재,332,1,22,536.0
3018,평일,3,양재,332,1,23,269.6
3019,평일,3,양재,332,1,24,95.2
3020,평일,3,양재,332,2,05,110.4
3021,평일,3,양재,332,2,06,273.6
3022,평일,3,양재,332,2,07,408.0
3023,평일,3,양재,332,2,08,520.8
3024,평일,3,양재,332,2,09,300.79999999999995
3025,평일,3,양재,332,2,10,281.6
3026,평일,3,양재,332,2,11,285.6
3027,평일,3,양재,332,2,12,333.6
3028,평일,3,양재,332,2,13,448.0
3029,평일,3,양재,332,2,14,472.80000000000007
3030,평일,3,양재,332,2,15,414.40000000000003
3031,평일,3,양재,332,2,16,626.4000000000001
3032,평일,3,양재,332,2,17,575.2
3033,평일,3,양재,332,2,18,709.5999999999999
3034,평일,3,양재,332,2,19,533.5999999999999
3035,평일,3,양재,332,2,20,402.4
3036,평일,3,양재,332,2,21,456.0
3037,평일,3,양재,332,2,22,470.40000000000003
3038,평일,3,양재,332,2,23,348.79999999999995
3039,평일,3,양재,332,2,24,92.0
3040,평일,3,연신내,311,1,05,528.0
3041,평일,3,연신내,311,1,06,243.20000000000002
3042,평일,3,연신내,311,1,07,228.00000000000003
3043,평일,3,연신내,311,1,08,249.60000000000002
3044,평일,3,연신내,311,1,09,177.60000000000002
3045,평일,3,연신내,311,1,10,164.0
3046,평일,3,연신내,311,1,11,244.0
3047,평일,3,연신내,311,1,12,337.6
3048,평일,3,연신내,311,1,13,389.6
3049,평일,3,연신내,311,1,14,371.19999999999993
3050,평일,3,연신내,311,1,15,571.2
3051,평일,3,연신내,311,1,16,535.2
3052,평일,3,연신내,311,1,17,621.5999999999999
3053,평일,3,연신내,311,1,18,909.6
3054,평일,3,연신내,311,1,19,769.5999999999999
3055,평일,3,연신내,311,1,20,553.6
3056,평일,3,연신내,311,1,21,517.6
3057,평일,3,연신내,311,1,22,539.2
3058,평일,3,연신내,311,1,23,376.0
3059,평일,3,연신내,311,1,24,140.8
3060,평일,3,연신내,311,2,05,321.6
3061,평일,3,연신내,311,2,06,495.19999999999993
3062,평일,3,연신내,311,2,07,1035.2
3063,평일,3,연신내,311,2,08,1330.3999999999999
3064,평일,3,연신내,311,2,09,839.2
3065,평일,3,연신내,311,2,10,688.0
3066,평일,3,연신내,311,2,11,515.2
3067,평일,3,연신내,311,2,12,540.0
3068,평일,3,연신내,311,2,13,581.5999999999999
3069,평일,3,연신내,311,2,14,382.4
3070,평일,3,연신내,311,2,15,459.2
3071,평일,3,연신내,311,2,16,439.20000000000005
3072,평일,3,연신내,311,2,17,328.0
3073,평일,3,연신내,311,2,18,324.0
3074,평일,3,연신내,311,2,19,232.0
3075,평일,3,연신내,311,2,20,152.0
3076,평일,3,연신내,311,2,21,160.0
3077,평일,3,연신내,311,2,22,184.00000000000003
3078,평일,3,연신내,311,2,23,104.8
3079,평일,3,연신내,311,2,24,48.800000000000004
3080,평일,3,오금,342,1,05,75.19999999999999
3081,평일,3,오금,342,1,06,140.8
3082,평일,3,오금,342,1,07,304.0
3083,평일,3,오금,342,1,08,408.00000000000006
3084,평일,3,오금,342,1,09,168.8
3085,평일,3,오금,342,1,10,138.4
3086,평일,3,오금,342,1,11,123.2
3087,평일,3,오금,342,1,12,125.60000000000001
3088,평일,3,오금,342,1,13,113.60000000000002
3089,평일,3,오금,342,1,14,124.0
3090,평일,3,오금,342,1,15,89.6
3091,평일,3,오금,342,1,16,121.60000000000001
3092,평일,3,오금,342,1,17,143.2
3093,평일,3,오금,342,1,18,141.6
3094,평일,3,오금,342,1,19,82.4
3095,평일,3,오금,342,1,20,52.8
3096,평일,3,오금,342,1,21,52.800000000000004
3097,평일,3,오금,342,1,22,52.8
3098,평일,3,오금,342,1,23,47.2
3099,평일,3,오금,342,1,24,1.6
3100,평일,3,오금,342,2,05,0.0
3101,평일,3,오금,342,2,06,0.0
3102,평일,3,오금,342,2,07,0.0
3103,평일,3,오금,342,2,08,0.0
3104,평일,3,오금,342,2,09,0.0
3105,평일,3,오금,342,2,10,0.0
3106,평일,3,오금,342,2,11,0.0
3107,평일,3,오금,342,2,12,0.0
3108,평일,3,오금,342,2,13,0.0
3109,평일,3,오금,342,2,14,0.0
3110,평일,3,오금,342,2,15,0.0
3111,평일,3,오금,342,2,16,0.0
3112,평일,3,오금,342,2,17,0.0
3113,평일,3,오금,342,2,18,0.0
3114,평일,3,오금,342,2,19,0.0
3115,평일,3,오금,342,2,20,0.0
3116,평일,3,오금,342,2,21,0.0
3117,평일,3,오금,342,2,22,0.0
3118,평일,3,오금,342,2,23,0.0
3119,평일,3,오금,342,2,24,0.0
3120,평일,3,옥수,325,1,05,145.6
3121,평일,3,옥수,325,1,06,132.8
3122,평일,3,옥수,325,1,07,416.79999999999995
3123,평일,3,옥수,325,1,08,764.8000000000001
3124,평일,3,옥수,325,1,09,514.4
3125,평일,3,옥수,325,1,10,499.2
3126,평일,3,옥수,325,1,11,682.4
3127,평일,3,옥수,325,1,12,819.1999999999998
3128,평일,3,옥수,325,1,13,717.5999999999999
3129,평일,3,옥수,325,1,14,797.6
3130,평일,3,옥수,325,1,15,988.8
3131,평일,3,옥수,325,1,16,811.2
3132,평일,3,옥수,325,1,17,1102.4
3133,평일,3,옥수,325,1,18,1545.6
3134,평일,3,옥수,325,1,19,1309.6
3135,평일,3,옥수,325,1,20,866.3999999999999
3136,평일,3,옥수,325,1,21,777.5999999999999
3137,평일,3,옥수,325,1,22,890.4
3138,평일,3,옥수,325,1,23,500.0
3139,평일,3,옥수,325,1,24,192.8
3140,평일,3,옥수,325,2,05,516.8
3141,평일,3,옥수,325,2,06,592.0
3142,평일,3,옥수,325,2,07,1007.2
3143,평일,3,옥수,325,2,08,1620.0
3144,평일,3,옥수,325,2,09,1180.0
3145,평일,3,옥수,325,2,10,862.4000000000001
3146,평일,3,옥수,325,2,11,725.5999999999999
3147,평일,3,옥수,325,2,12,779.2
3148,평일,3,옥수,325,2,13,1077.6
3149,평일,3,옥수,325,2,14,897.6
3150,평일,3,옥수,325,2,15,886.4
3151,평일,3,옥수,325,2,16,1198.4
3152,평일,3,옥수,325,2,17,848.8000000000001
3153,평일,3,옥수,325,2,18,1168.8
3154,평일,3,옥수,325,2,19,724.0
3155,평일,3,옥수,325,2,20,432.80000000000007
3156,평일,3,옥수,325,2,21,480.0
3157,평일,3,옥수,325,2,22,507.2
3158,평일,3,옥수,325,2,23,368.00000000000006
3159,평일,3,옥수,325,2,24,116.0
3160,평일,3,을지로3가,320,1,05,145.6
3161,평일,3,을지로3가,320,1,06,188.8
3162,평일,3,을지로3가,320,1,07,439.2
3163,평일,3,을지로3가,320,1,08,612.8
3164,평일,3,을지로3가,320,1,09,470.4
3165,평일,3,을지로3가,320,1,10,430.4
3166,평일,3,을지로3가,320,1,11,571.2
3167,평일,3,을지로3가,320,1,12,721.6
3168,평일,3,을지로3가,320,1,13,656.8
3169,평일,3,을지로3가,320,1,14,652.0
3170,평일,3,을지로3가,320,1,15,876.8
3171,평일,3,을지로3가,320,1,16,730.4
3172,평일,3,을지로3가,320,1,17,1002.4
3173,평일,3,을지로3가,320,1,18,1344.8
3174,평일,3,을지로3가,320,1,19,1112.0
3175,평일,3,을지로3가,320,1,20,752.0
3176,평일,3,을지로3가,320,1,21,716.8
3177,평일,3,을지로3가,320,1,22,792.8000000000001
3178,평일,3,을지로3가,320,1,23,500.0
3179,평일,3,을지로3가,320,1,24,236.79999999999995
3180,평일,3,을지로3가,320,2,05,313.6
3181,평일,3,을지로3가,320,2,06,409.6
3182,평일,3,을지로3가,320,2,07,740.0
3183,평일,3,을지로3가,320,2,08,1188.8000000000002
3184,평일,3,을지로3가,320,2,09,825.6
3185,평일,3,을지로3가,320,2,10,709.6
3186,평일,3,을지로3가,320,2,11,616.0
3187,평일,3,을지로3가,320,2,12,655.1999999999999
3188,평일,3,을지로3가,320,2,13,895.2
3189,평일,3,을지로3가,320,2,14,741.5999999999999
3190,평일,3,을지로3가,320,2,15,776.8
3191,평일,3,을지로3가,320,2,16,1042.4
3192,평일,3,을지로3가,320,2,17,700.8
3193,평일,3,을지로3가,320,2,18,1086.4
3194,평일,3,을지로3가,320,2,19,628.8000000000001
3195,평일,3,을지로3가,320,2,20,392.0
3196,평일,3,을지로3가,320,2,21,441.6
3197,평일,3,을지로3가,320,2,22,479.2
3198,평일,3,을지로3가,320,2,23,282.4
3199,평일,3,을지로3가,320,2,24,87.2
3200,평일,3,일원,338,1,05,88.0
3201,평일,3,일원,338,1,06,117.6
3202,평일,3,일원,338,1,07,385.6
3203,평일,3,일원,338,1,08,624.0
3204,평일,3,일원,338,1,09,340.79999999999995
3205,평일,3,일원,338,1,10,295.20000000000005
3206,평일,3,일원,338,1,11,307.2
3207,평일,3,일원,338,1,12,336.79999999999995
3208,평일,3,일원,338,1,13,253.60000000000002
3209,평일,3,일원,338,1,14,291.2
3210,평일,3,일원,338,1,15,262.4
3211,평일,3,일원,338,1,16,264.0
3212,평일,3,일원,338,1,17,312.0
3213,평일,3,일원,338,1,18,343.20000000000005
3214,평일,3,일원,338,1,19,210.4
3215,평일,3,일원,338,1,20,129.6
3216,평일,3,일원,338,1,21,127.2
3217,평일,3,일원,338,1,22,119.20000000000002
3218,평일,3,일원,338,1,23,92.0
3219,평일,3,일원,338,1,24,51.2
3220,평일,3,일원,338,2,05,102.4
3221,평일,3,일원,338,2,06,138.4
3222,평일,3,일원,338,2,07,194.4
3223,평일,3,일원,338,2,08,275.20000000000005
3224,평일,3,일원,338,2,09,126.4
3225,평일,3,일원,338,2,10,116.0
3226,평일,3,일원,338,2,11,141.60000000000002
3227,평일,3,일원,338,2,12,150.40000000000003
3228,평일,3,일원,338,2,13,201.60000000000002
3229,평일,3,일원,338,2,14,257.6
3230,평일,3,일원,338,2,15,240.8
3231,평일,3,일원,338,2,16,375.2
3232,평일,3,일원,338,2,17,388.0
3233,평일,3,일원,338,2,18,444.79999999999995
3234,평일,3,일원,338,2,19,340.80000000000007
3235,평일,3,일원,338,2,20,256.79999999999995
3236,평일,3,일원,338,2,21,267.2
3237,평일,3,일원,338,2,22,298.4
3238,평일,3,일원,338,2,23,194.4
3239,평일,3,일원,338,2,24,54.400000000000006
3240,평일,3,잠원,328,1,05,107.2
3241,평일,3,잠원,328,1,06,189.6
3242,평일,3,잠원,328,1,07,542.4000000000001
3243,평일,3,잠원,328,1,08,964.8
3244,평일,3,잠원,328,1,09,853.6
3245,평일,3,잠원,328,1,10,689.6
3246,평일,3,잠원,328,1,11,826.4
3247,평일,3,잠원,328,1,12,968.8
3248,평일,3,잠원,328,1,13,815.2
3249,평일,3,잠원,328,1,14,937.6
3250,평일,3,잠원,328,1,15,1014.3999999999999
3251,평일,3,잠원,328,1,16,880.8
3252,평일,3,잠원,328,1,17,1115.2
3253,평일,3,잠원,328,1,18,1503.1999999999998
3254,평일,3,잠원,328,1,19,1153.6
3255,평일,3,잠원,328,1,20,740.0
3256,평일,3,잠원,328,1,21,700.8
3257,평일,3,잠원,328,1,22,735.1999999999999
3258,평일,3,잠원,328,1,23,415.2
3259,평일,3,잠원,328,1,24,180.0
3260,평일,3,잠원,328,2,05,280.0
3261,평일,3,잠원,328,2,06,491.2
3262,평일,3,잠원,328,2,07,852.0
3263,평일,3,잠원,328,2,08,1283.2
3264,평일,3,잠원,328,2,09,807.2
3265,평일,3,잠원,328,2,10,672.8
3266,평일,3,잠원,328,2,11,659.2
3267,평일,3,잠원,328,2,12,710.4
3268,평일,3,잠원,328,2,13,981.6
3269,평일,3,잠원,328,2,14,910.4
3270,평일,3,잠원,328,2,15,880.8
3271,평일,3,잠원,328,2,16,1251.1999999999998
3272,평일,3,잠원,328,2,17,945.5999999999999
3273,평일,3,잠원,328,2,18,1253.6
3274,평일,3,잠원,328,2,19,895.1999999999999
3275,평일,3,잠원,328,2,20,589.5999999999999
3276,평일,3,잠원,328,2,21,650.4
3277,평일,3,잠원,328,2,22,702.4
3278,평일,3,잠원,328,2,23,488.8
3279,평일,3,잠원,328,2,24,120.0
3280,평일,3,종로3가,319,1,05,297.6
3281,평일,3,종로3가,319,1,06,260.0
3282,평일,3,종로3가,319,1,07,541.5999999999999
3283,평일,3,종로3가,319,1,08,693.5999999999999
3284,평일,3,종로3가,319,1,09,570.4
3285,평일,3,종로3가,319,1,10,500.79999999999995
3286,평일,3,종로3가,319,1,11,629.6
3287,평일,3,종로3가,319,1,12,805.6
3288,평일,3,종로3가,319,1,13,758.4000000000001
3289,평일,3,종로3가,319,1,14,741.5999999999999
3290,평일,3,종로3가,319,1,15,1068.8000000000002
3291,평일,3,종로3가,319,1,16,892.8
3292,평일,3,종로3가,319,1,17,1210.4
